date,dewpoint_c,era5land_tp_mm,soil_water_l1,solar_rad_MJm2,surface_pressure_hpa,temp_c,u10_ms,v10_ms,wind_speed_ms,rain_mm
2007-12-01,12.311361022009553,0.36690606428215533,0.1591992522109483,12.003748840273706,1009.4938520229387,18.950513931702023,-0.5709142545334639,-0.5972937306817093,1.209142279447377,0.0
2008-01-01,11.841996597210514,31.593290669085263,0.18539935497633211,11.94946138455523,1008.8640774068178,18.208315619539878,-0.08161276797589515,-0.0381075279920099,1.2925633862885753,22.703836571086537
2008-02-01,10.746512999313737,13.100282862864058,0.2110758451583368,14.68682145956113,1008.9736444006337,18.45716036933096,-0.7402053384654659,-0.2454385902523704,1.611339931369577,6.314510481285327
2008-03-01,16.856555505170252,70.66357686376492,0.225826217934766,16.10922329664717,1004.1438573610985,24.058258038866075,-1.6132314642619996,-0.28128534346071205,1.9529821810136694,43.23721375031905
2008-04-01,20.342729660316778,124.59799040279044,0.26165372546674426,17.053132698989902,1001.555250497488,26.40523006246551,-2.1858978442070063,-0.21257796509097324,2.4849223146229464,104.50780824892449
2008-05-01,23.585782410866223,436.6632337897189,0.40436142504739625,14.039781093646141,998.4600985484891,26.485927722989352,-1.348654067015252,-0.08692930254341144,1.4813375852849742,247.66292288520125
2008-06-01,24.636513022734288,708.5422119331092,0.41890193463977343,9.464484711919193,996.2446066192526,26.648475780808187,-1.8321937483970567,0.49885662900076977,2.0877663412442033,671.8998840303133
2008-07-01,25.113702989455838,593.8203350023049,0.41607728922705034,10.075757318475075,995.631044521895,27.319652790928497,-1.1896891450058489,1.150922166380598,1.8350790456406654,672.551047044812
2008-08-01,25.129929792566408,633.5274475502213,0.4175330833566815,9.945892071163247,997.2959613705733,27.205165180518314,-1.034093978398007,1.1273616936044457,1.7852552932041588,595.54278773539
2008-09-01,24.936551803306322,307.0268346549104,0.4084968487261121,12.002444702009797,1000.3646333744346,27.224694097885006,-0.9205429956086156,0.2926551732390818,1.246305373271021,321.21376040776573
2008-10-01,21.764069834684644,83.3967508316202,0.3351163616161776,12.767353808283197,1005.3924264275188,25.210372540973328,-0.8798241500164641,-0.5119805287056306,1.216975068171698,215.38850563800702
2008-11-01,16.240386684944358,1.0597321917672242,0.21177178520947593,13.15435950868687,1008.2607699379868,21.906554366603064,-1.1392914811368746,-0.8489057123139251,1.6280262614531185,0.0102407534917195
2008-12-01,15.107770915822297,7.3096526603493714,0.16097206098320974,10.132435644965788,1009.6100662372847,20.471861744393145,-0.8135920707392514,-0.5887071201179035,1.1369692725193157,0.0
2009-01-01,13.05544347902899,0.9499555342247363,0.15151386329350078,11.458163672727274,1010.3855837479508,19.538772141502303,-0.4294915301903097,-0.2996484299520205,1.1611035385319373,3.7895082979491272
2009-02-01,11.834939107578407,0.029651556612955817,0.13936634999505024,16.197344486147188,1006.0329794407525,21.862022301094555,0.5112090017716434,0.35902868791404063,1.2456323712052353,6.794027010599773
2009-03-01,12.374315742127267,57.14984617158156,0.16424205900598093,17.430091663907387,1004.6726203179732,25.43590324677799,-0.5205818868918619,0.052195457800004126,1.4023305405229323,30.201761962428243
2009-04-01,20.66824328554201,151.41681504587123,0.3048368229207768,16.378485454949498,1001.2022131727432,26.58160734427098,-2.2397267355742283,-0.32552679376570065,2.3420961490537966,136.36765449408333
2009-05-01,23.149406317260013,395.81609306059687,0.38479423075477404,13.776161196089936,999.3587775741285,26.42589180897566,-1.5690256489026273,0.04432711304496499,1.7906834531461775,383.4804385792126
2009-06-01,25.041857127822233,414.56365883705223,0.4057086015951754,11.327031022626263,995.6105156624843,27.48258646929708,-1.3851886089482293,0.3187605351791639,1.7248468713735958,510.93003600727434
2009-07-01,25.38097424176201,410.82119121717153,0.4020337558173325,12.2382773028348,994.9250355753223,28.283409940011758,-1.1721355779429685,1.251065747323818,1.9441848253635232,396.9034233382254
2009-08-01,25.456944219092694,698.1152420852471,0.4176027049999666,8.922540776930598,998.155417571952,27.307388269617746,-0.862225252877388,0.7565617639725588,1.5127634013000255,630.4876413027447
2009-09-01,25.28410946110686,261.9444118677497,0.40536494874793677,12.193829075309653,1000.1875895787301,27.658265636842284,-1.0487650787629665,0.4738110256435896,1.4782781587855154,232.96117627692948
2009-10-01,22.143055348724165,221.08424926142186,0.3269364457365044,12.846889632733223,1004.2481377430429,25.823693196336183,-0.5394848493459211,0.007503863140751297,1.2177219395469845,252.75660836190895
2009-11-01,16.457705252291,2.88373915918634,0.16719162269874852,11.927917935353538,1007.7904550327495,23.067653770832127,-0.31422724918885675,-0.3935348904413808,1.4621162178211433,1.5295605941252275
2009-12-01,13.216077593259318,1.1395897124950747,0.14406837719432222,10.873779080742914,1009.981048170083,19.669436390324602,-0.191733445333479,-0.22611504325108484,0.9236899950055131,0.0
2010-01-01,12.451722321769807,0.06893391970241655,0.1416765335445957,13.380573346627568,1010.973305086844,18.391275190973037,0.14747472707438294,-0.4956919949308752,1.081765580429133,0.0
2010-02-01,11.238605337844806,0.7907912543918384,0.13964152411809042,15.665453884415586,1007.8863213401455,21.2058393650413,0.6317850826708614,0.19317427957900854,1.394444278909095,5.842454606836493
2010-03-01,14.176789584117923,27.91504235866711,0.16912519182122543,16.95598917306559,1003.6820902723686,26.66912118421391,-0.42918200847884275,0.2644632851817236,1.946177309077059,12.991018730221375
2010-04-01,20.858920385829553,383.22511886248753,0.2963391937872376,13.648591751111114,1001.3660879918983,26.266365331527787,-2.2436940053576975,-0.12483053695473208,2.5638864156716332,147.4461144187234
