date,label,best_model,forecast_rainfall_mm,lower_80_mm,upper_80_mm,historical_month_avg_mm,historical_month_std_mm,anomaly_mm,anomaly_pct,pattern_label,seasonal_phase
2026-03-01,Mar 2026,BiLSTM,32.1300048828125,0.0,86.65648956298827,30.743080983920535,21.11730132853591,1.3869238988919648,4.511336712209696,Near normal,Pre-monsoon build-up
2026-04-01,Apr 2026,BiLSTM,180.55648803710938,74.25547943115235,226.3759536743164,156.99226953725193,61.06725217102104,23.564218499857446,15.009795430892863,Slightly wetter than usual,Pre-monsoon build-up
2026-05-01,May 2026,BiLSTM,398.3265380859375,290.3900634765625,464.4983505249023,354.06836890862206,97.39255259745447,44.25816917731544,12.499893541390472,Slightly wetter than usual,Pre-monsoon build-up
2026-06-01,Jun 2026,BiLSTM,571.4654541015625,462.55062408447264,633.3110649108886,570.306083442428,147.96781592164513,1.159370659134538,0.2032891972914709,Near normal,Monsoon peak
2026-07-01,Jul 2026,BiLSTM,557.8798828125,451.7436157226563,584.2961929321289,591.2238232981365,194.55354658577593,-33.343940485636494,-5.639816795545829,Near normal,Monsoon peak
2026-08-01,Aug 2026,BiLSTM,504.07659912109375,395.6921951293945,538.6103591918945,429.4086032712876,152.94547815552195,74.66799584980618,17.3885654085587,Slightly wetter than usual,Monsoon peak
2026-09-01,Sep 2026,BiLSTM,392.31951904296875,272.9784133911133,452.6080322265625,528.9945336651991,227.9851516064276,-136.67501462223038,-25.836753675933455,Slightly drier than usual,Monsoon peak
2026-10-01,Oct 2026,BiLSTM,161.9192352294922,25.56731719970702,221.38385162353512,191.56056491708787,128.12379031123615,-29.641329687595686,-15.473607368210248,Near normal,Monsoon withdrawal
